matchid,teamid,win,kda,totdmgdealt,totdmgtochamp,totdmgtaken,goldearned,goldspent,totminionskilled,neutralminionskilled,champlvl,firstblood,firsttower,firstinhib,firstbaron,firstdragon,firstharry,towerkills,inhibkills,baronkills,dragonkills,harrykills,duration
139095,200,0.0,1.7066666666666663,55372.6,7367.0,16305.2,6865.2,6112.0,76.8,15.0,11.2,0,0,0,0,0,0,2,0,0,0,0,1403
139096,100,1.0,3.5871794871794886,104679.2,16039.4,17479.4,11381.4,9936.6,117.4,14.8,14.6,0,1,1,1,1,0,10,2,1,2,0,1764
139096,200,0.0,1.407142857142857,95381.4,12525.4,21773.4,9182.0,8336.0,125.6,24.2,12.8,1,0,0,0,0,0,2,0,0,0,0,1764
139097,100,1.0,2.6811111111111106,126309.8,17567.4,17997.4,13636.2,11710.0,122.8,20.2,16.0,1,0,1,1,1,0,11,3,2,2,0,1934
139097,200,0.0,1.2333333333333334,103684.4,12427.6,23561.6,10119.8,10047.0,119.0,17.8,13.6,0,1,0,0,0,0,4,0,0,1,0,1934
139098,100,0.0,2.68,99247.8,18758.0,23242.8,10439.0,9838.2,120.8,14.8,14.2,1,0,0,0,0,0,1,0,0,0,0,1954
139098,200,1.0,1.6800000000000002,141752.0,18132.6,26099.0,13840.6,12095.6,141.4,26.6,16.2,0,1,1,1,1,0,11,2,1,3,0,1954
139099,100,0.0,0.9452380952380952,79871.8,12788.8,16148.6,8126.2,7666.6,101.0,19.2,12.4,0,0,0,0,1,0,1,0,0,1,0,1647
139099,200,1.0,5.214285714285714,92921.6,12376.0,17528.6,10223.2,8720.0,102.2,17.6,13.2,1,1,1,0,0,0,8,1,0,2,0,1647
139100,100,0.0,2.2990476190476192,68794.8,8827.0,17194.4,7655.8,7280.0,83.6,18.8,12.0,0,0,0,0,1,0,1,0,0,1,0,1509
139100,200,1.0,3.1945454545454544,83679.6,13503.8,13137.0,11060.2,8760.0,97.6,18.2,13.8,1,1,1,1,0,0,11,2,1,1,0,1509
139101,100,1.0,1.636965811965812,180215.0,27046.0,29063.6,15306.2,13256.6,158.0,39.0,16.8,0,0,0,1,0,0,10,3,1,1,0,2210
139101,200,0.0,1.875,131414.8,20725.8,33006.4,12774.2,12230.0,127.6,21.8,15.6,1,1,1,0,1,0,4,1,0,3,0,2210
139102,100,1.0,1.172857142857143,135625.0,17009.6,20922.2,12484.4,11161.6,130.2,27.6,15.6,1,1,1,0,1,0,10,2,0,3,0,1778
139102,200,0.0,2.163333333333333,97133.8,13454.0,20104.4,9841.4,9115.0,122.6,19.4,14.2,0,0,0,0,0,0,1,0,0,0,0,1778
139103,100,1.0,2.3083333333333336,140308.6,20214.8,28304.2,12977.0,11065.0,132.4,22.8,15.4,0,1,0,0,1,1,9,1,1,4,1,1936
139103,200,0.0,2.8266666666666667,96908.4,19140.0,25087.6,11656.4,11108.0,105.6,15.4,14.6,1,0,1,1,0,0,6,1,1,0,0,1936
139104,100,0.0,1.982424242424242,131701.8,19770.4,24078.6,11394.8,11135.0,139.8,26.0,15.4,1,1,0,0,0,0,3,0,0,0,0,2101
139104,200,1.0,1.9835714285714283,159969.0,19411.2,28515.4,13656.0,11730.0,149.0,35.0,16.8,0,0,1,1,1,0,7,1,1,3,0,2101
139105,100,1.0,4.324242424242423,101378.2,12329.0,15626.2,10657.0,9415.0,108.4,23.4,14.0,0,1,1,0,1,0,9,2,0,2,0,1668
139105,200,0.0,0.75,88606.2,8940.8,16415.0,7985.8,7436.6,126.2,14.8,12.6,1,0,0,0,0,0,1,0,0,0,0,1668
139106,100,0.0,1.7833333333333337,45921.6,7688.0,15091.4,6278.6,5600.0,70.2,10.2,10.4,0,0,0,0,0,0,0,0,0,0,0,1323
139106,200,1.0,1.5793650793650793,82259.6,11493.0,13047.6,10302.8,8435.0,91.6,12.8,12.6,1,1,1,1,1,1,11,3,1,2,1,1323
139107,100,1.0,2.18030303030303,135455.6,16945.0,22195.4,13229.0,11626.6,120.6,24.6,15.6,1,1,1,1,1,0,11,2,1,3,0,1945
139107,200,0.0,2.355,87557.2,15042.2,21315.0,9494.2,9109.0,105.4,13.6,14.0,0,0,0,0,0,0,1,0,0,0,0,1945
139108,100,0.0,1.377529137529138,153222.6,18341.4,27691.6,13517.8,12485.0,143.6,35.6,16.8,1,0,1,0,1,0,5,1,0,3,0,2117
139108,200,1.0,2.0162393162393157,148795.6,20814.2,23640.2,13851.4,13195.0,147.4,25.4,16.6,0,1,0,1,0,0,8,1,1,1,0,2117
139109,100,0.0,1.2261904761904758,54502.8,9650.8,15279.4,7263.6,6623.6,76.2,6.6,11.6,1,0,0,0,0,0,1,0,0,0,0,1511
139109,200,1.0,2.0070329670329667,90827.0,11879.6,16965.8,9663.0,9119.0,95.6,22.4,13.8,0,1,0,1,1,1,5,0,1,3,1,1511
139110,100,1.0,2.1425324675324675,131830.2,17445.4,20714.0,13244.8,12006.6,135.6,27.4,15.0,1,1,1,1,1,0,9,2,1,3,0,1906
139110,200,0.0,2.063333333333333,97920.2,15123.4,21879.6,9989.4,9446.6,113.6,21.2,13.6,0,0,0,0,0,0,2,0,0,0,0,1906
139111,100,1.0,1.8350183150183148,188759.8,28992.6,31823.4,16683.8,15475.0,165.6,32.0,18.0,0,0,1,0,0,0,11,6,1,3,0,2474
139111,200,0.0,1.9280303030303032,236760.6,23984.2,36878.6,15774.8,14341.6,195.0,19.4,18.0,1,1,0,1,1,0,4,0,1,2,0,2474
139112,100,1.0,1.3107575757575758,153595.4,25439.2,30376.8,14776.0,13232.0,146.0,23.8,17.0,1,1,1,1,1,0,7,1,1,3,0,2163
139112,200,0.0,1.664285714285714,138177.4,23682.0,31313.0,13612.0,13213.2,136.8,18.4,15.8,0,0,0,0,0,0,4,0,0,0,0,2163
139113,100,0.0,2.2222943722943724,128169.4,21531.4,22704.2,12164.6,11513.0,150.4,18.6,16.0,1,0,0,0,0,0,2,0,0,0,0,2140
139113,200,1.0,3.5445864661654136,153525.4,19172.2,28909.0,14408.2,13618.0,138.6,33.0,16.6,0,1,1,1,1,0,11,4,1,4,0,2140
139114,100,0.0,2.6785714285714293,96233.4,16280.8,26278.6,10321.2,9986.0,107.8,16.8,14.0,1,1,0,1,1,0,2,0,1,1,0,1872
139114,200,1.0,2.617012987012987,112719.8,21169.8,24520.8,12240.8,11025.0,104.2,23.2,14.8,0,0,1,0,0,0,11,2,0,2,0,1872
139115,100,0.0,2.7178571428571425,89395.0,15635.8,21246.4,10065.6,9173.4,111.2,14.6,13.4,1,1,0,0,1,0,4,0,0,1,0,1842
139115,200,1.0,2.6007992007992007,110861.2,17149.2,21235.6,12534.8,11097.6,118.8,22.6,15.0,0,0,1,1,0,0,8,1,1,2,0,1842
139116,100,0.0,2.205555555555556,209945.0,36183.4,42871.2,17926.0,16925.0,177.8,32.4,18.0,0,0,0,1,0,0,8,4,2,1,0,2751
139116,200,1.0,1.8003787878787878,251906.8,35691.0,44985.8,18502.6,16645.6,217.4,25.2,18.0,1,1,1,0,1,1,8,2,0,3,1,2751
139117,100,0.0,1.2844444444444445,120269.6,14936.0,24330.8,11346.4,10387.0,121.6,23.0,14.8,1,0,0,0,1,0,2,0,0,2,0,2030
139117,200,1.0,1.805952380952381,157116.8,17909.0,20978.8,14093.6,12655.0,157.0,28.8,16.4,0,1,1,1,0,0,9,2,2,2,0,2030
139118,100,0.0,2.7085714285714286,250319.4,35287.8,39679.6,18520.2,19127.2,219.8,35.0,18.0,1,0,1,0,0,0,8,1,0,3,0,3333
139118,200,1.0,3.1990476190476187,278266.4,33026.4,47717.6,21221.2,19725.0,229.4,40.2,18.0,0,1,0,1,1,0,11,4,2,4,0,3333
139119,100,0.0,5.569935897435896,188798.8,31020.4,35883.2,16060.4,15665.0,168.8,36.4,17.6,1,1,0,0,0,0,8,0,0,1,0,2731
139119,200,1.0,6.932527472527473,194453.8,28808.8,39832.8,18149.2,16181.6,165.6,31.8,18.0,0,0,1,1,1,1,10,2,3,3,1,2731
139120,100,0.0,1.2863636363636364,96386.0,12393.2,20609.0,9736.2,9330.0,117.8,15.0,14.0,0,0,0,0,0,0,2,0,0,1,0,1794
139120,200,1.0,1.1213675213675214,129720.2,15549.6,20168.0,13091.4,10933.6,128.2,27.6,15.2,1,1,1,1,1,0,11,3,1,2,0,1794
139121,100,0.0,5.7397368421052635,151158.8,22423.6,33797.0,13413.0,12267.4,142.8,23.4,16.6,1,0,0,0,1,0,3,0,0,1,0,2261
139121,200,1.0,1.887012987012988,174843.0,28373.6,29858.2,16268.6,15853.2,154.0,29.8,17.4,0,1,1,1,0,0,11,3,1,3,0,2261
139122,100,1.0,3.438888888888889,134668.0,17576.2,20444.8,12249.8,10735.6,143.6,27.6,15.4,1,0,1,0,1,0,8,1,0,3,0,1871
139122,200,0.0,1.8142857142857145,115454.8,13539.8,22655.6,10047.8,9050.0,146.8,25.8,14.0,0,1,0,0,0,0,2,0,0,0,0,1871
139123,100,1.0,1.9664502164502164,106204.4,18298.6,19640.2,12024.8,9927.6,111.8,24.6,14.6,1,1,1,1,1,0,9,2,1,2,0,1694
139123,200,0.0,2.466666666666667,83664.8,13607.4,24003.0,9328.2,8991.6,100.0,17.0,13.0,0,0,0,0,0,0,3,0,0,0,0,1694
139124,100,0.0,1.8,77781.8,10749.4,20377.6,8192.0,7425.0,108.0,14.2,12.6,0,0,0,0,0,0,1,0,0,1,0,1574
139124,200,1.0,1.6347619047619049,103114.6,15647.4,16730.0,11956.6,10519.0,95.2,19.8,14.2,1,1,1,1,1,1,11,3,1,2,1,1574
139125,100,1.0,3.78,125870.6,18901.6,17657.6,12559.6,11631.6,119.4,25.0,14.6,0,0,1,1,0,0,11,3,1,2,0,1931
139125,200,0.0,2.833333333333333,151556.0,12782.6,21991.8,10235.8,9290.0,130.0,15.8,13.2,1,1,0,0,1,0,2,0,0,1,0,1931
139126,100,0.0,2.142882205513785,196307.8,28949.8,47337.6,17351.6,17462.0,186.6,22.4,17.8,0,1,0,1,1,0,5,0,2,3,0,2771
139126,200,1.0,2.7790909090909093,191217.4,38017.2,34168.0,17487.4,15682.0,169.0,18.0,18.0,1,0,1,0,0,0,11,5,0,2,0,2771
139127,100,1.0,3.63174089068826,142017.6,24603.4,27104.4,14036.8,12316.6,139.2,24.4,16.0,1,1,1,0,0,0,8,1,0,1,0,2107
139127,200,0.0,1.9753846153846155,117230.6,19931.8,30353.6,12684.4,12255.0,112.6,32.8,15.6,0,0,0,1,1,1,3,0,1,2,1,2107
139128,100,1.0,3.2180375180375185,137931.8,26665.2,29553.0,15147.2,13303.6,126.2,18.4,16.8,0,1,1,1,0,0,11,4,1,2,0,2141
139128,200,0.0,2.695470085470085,145642.8,23000.2,31945.2,12942.8,12254.0,136.8,28.8,15.8,1,0,0,0,1,0,3,0,0,2,0,2141
139129,100,1.0,1.4400000000000002,83838.0,12094.2,11774.2,10086.4,8430.0,93.4,13.4,12.8,1,1,1,0,1,1,11,3,0,1,1,1356
139129,200,0.0,0.8833333333333332,45169.0,7646.2,16096.4,6675.6,6281.6,62.4,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1356
139130,100,0.0,2.6444444444444444,65827.4,9429.0,17501.8,7731.2,7279.0,75.2,15.4,12.2,0,0,0,0,0,0,1,0,0,0,0,1490
139130,200,1.0,1.9423931623931625,87029.6,13831.0,15656.2,11009.4,9736.6,94.6,17.0,13.6,1,1,1,1,1,1,10,2,1,2,1,1490
139131,100,1.0,6.588354978354977,151161.2,28443.0,27776.2,14417.0,12333.6,127.6,27.0,17.2,0,0,1,1,1,0,9,2,1,4,0,2273
139131,200,0.0,2.262878787878788,147621.8,19027.8,36802.4,13470.8,17284.8,161.2,26.0,15.8,1,1,0,0,0,0,6,0,0,0,0,2273
139132,100,1.0,4.213333333333333,99145.2,22075.4,25440.4,12362.0,11176.6,100.0,13.6,15.6,0,0,1,0,0,0,7,1,0,0,0,2012
139132,200,0.0,1.514313725490196,118696.4,21017.6,28718.0,12620.6,12105.0,117.8,28.8,15.2,1,1,0,0,1,0,4,0,0,3,0,2012
139133,100,1.0,2.3468181818181817,105308.0,20824.8,25652.4,13211.2,11943.2,101.0,22.4,15.6,0,0,1,1,0,0,11,4,1,1,0,1867
139133,200,0.0,1.4772222222222222,121074.2,18919.0,26403.4,11544.6,10922.0,141.0,16.0,14.8,1,1,0,0,1,0,6,0,0,1,0,1867
139134,100,1.0,2.275,136839.4,17996.8,30570.6,13445.6,11436.0,142.0,23.2,16.4,0,0,1,1,0,0,8,1,1,3,0,2183
139134,200,0.0,2.657142857142857,126527.0,23692.8,23916.6,12135.6,11977.2,137.4,22.0,15.0,1,1,0,0,1,0,3,0,0,1,0,2183
139135,100,0.0,2.7218181818181817,139659.6,25798.6,29937.8,13448.2,12886.6,142.2,19.4,15.6,0,0,1,0,1,1,6,1,0,3,1,2253
139135,200,1.0,2.039304029304029,153944.6,24984.2,34129.6,15432.6,14399.0,148.6,23.4,17.4,1,1,0,1,0,0,9,1,1,1,0,2253
139136,100,0.0,1.56,73929.4,11946.0,19342.2,8244.6,7880.0,87.4,17.2,12.6,1,0,0,0,0,0,2,0,0,0,0,1609
139136,200,1.0,1.6800000000000002,84483.4,14806.0,18090.4,10498.2,9629.8,93.8,19.8,13.4,0,1,1,0,1,0,8,1,0,3,0,1609
139137,100,0.0,2.3682983682983685,101654.6,18381.0,25101.0,11360.0,10897.6,113.4,16.2,14.0,0,0,0,0,0,0,4,0,0,1,0,1908
139137,200,1.0,1.6871212121212118,118750.2,20506.4,25285.2,12918.2,10979.6,129.0,14.0,15.4,1,1,0,0,1,1,6,0,0,3,1,1908
139138,100,1.0,6.331746031746032,129142.0,21793.0,24987.4,13457.2,12511.6,110.6,20.0,15.8,0,1,1,1,1,0,11,3,1,4,0,1832
139138,200,0.0,1.9722222222222219,102419.0,16698.8,27075.8,10875.8,10061.6,123.8,5.6,14.6,1,0,0,0,0,1,1,0,0,0,1,1832
139139,100,0.0,1.4821428571428572,88862.6,13320.6,22662.8,9294.6,8738.6,106.6,15.0,13.4,1,0,0,0,0,1,0,0,0,0,1,1778
139139,200,1.0,3.3907692307692314,129053.2,18307.0,19888.2,13253.0,11546.0,124.6,24.4,15.6,0,1,1,1,1,0,11,3,1,3,0,1778
139140,100,1.0,2.1244444444444444,132862.6,22496.8,30994.8,14209.6,12865.6,136.0,15.8,17.0,1,0,1,0,1,0,8,1,0,3,0,2236
139140,200,0.0,1.7630158730158731,128086.2,25177.8,27071.2,14125.4,13002.0,144.2,10.8,16.4,0,1,0,0,0,0,7,0,0,0,0,2236
139141,100,1.0,3.3345987345987345,144856.6,21144.4,28734.0,14249.4,12785.0,143.6,29.0,17.4,1,1,1,1,0,0,5,1,1,1,0,2322
139141,200,0.0,1.945238095238095,145671.4,23064.0,29257.2,13641.0,13084.0,145.4,36.0,16.2,0,0,0,0,1,0,4,0,0,2,0,2322
139142,100,1.0,1.7492784992784989,145262.0,27975.2,36655.2,14454.2,13162.0,144.4,20.2,16.4,0,0,0,0,0,0,10,2,0,0,0,2175
139142,200,0.0,2.6422222222222222,139361.4,28678.0,34023.2,13974.6,13596.0,137.4,15.2,16.6,1,1,1,1,1,0,5,2,1,3,0,2175
139143,100,1.0,1.5581818181818181,155903.6,25156.6,21230.4,14975.8,13397.0,141.8,25.8,17.4,0,0,1,1,0,0,11,4,1,4,0,2169
139143,200,0.0,1.2888888888888892,154383.0,16150.2,33180.6,13135.2,12563.0,156.2,15.0,16.6,1,1,0,0,1,0,3,0,0,1,0,2169
139144,100,1.0,1.875457875457876,94152.6,14417.4,15813.4,10130.8,8345.0,103.2,18.8,13.0,1,1,1,0,1,0,9,1,0,3,0,1543
139144,200,0.0,1.8785714285714288,72043.6,9497.8,17774.4,7457.2,6836.6,92.0,15.2,12.0,0,0,0,0,0,0,1,0,0,0,0,1543
139145,100,1.0,7.4125,165321.4,28807.2,25516.0,15165.4,13765.0,157.6,27.8,17.6,1,1,1,1,1,0,8,1,1,3,0,2368
139145,200,0.0,1.8583333333333336,155241.8,18650.0,35664.2,13074.8,12180.0,171.2,34.6,16.4,0,0,0,0,0,0,3,0,0,1,0,2368
139146,100,0.0,1.1395848595848594,181572.8,22658.6,30512.4,13856.4,13100.0,156.8,37.6,16.8,1,1,0,0,0,0,5,0,0,0,0,2277
139146,200,1.0,2.654065934065934,184726.0,23445.4,29875.2,15521.0,13603.2,173.6,29.6,17.2,0,0,1,0,1,0,9,2,0,4,0,2277
139147,100,0.0,2.3803030303030304,105853.4,19759.4,29490.6,11365.4,10815.6,118.4,24.0,14.6,0,0,0,0,0,0,3,0,0,0,0,1934
139147,200,1.0,2.135128205128205,116179.6,22579.6,25084.8,13121.4,11800.6,110.2,22.6,15.6,1,1,1,1,1,0,7,1,1,3,0,1934
139148,100,0.0,1.4866666666666668,35105.6,5846.8,11374.4,5342.4,4960.0,54.6,9.6,9.4,0,0,0,0,0,0,1,0,0,0,0,1214
139148,200,1.0,1.9742424242424248,72225.0,8903.2,11281.6,8522.0,7022.0,92.2,15.6,11.4,1,1,0,0,1,1,7,0,0,2,1,1214
139149,100,0.0,1.155238095238095,97102.6,15316.2,21479.0,10055.0,9604.0,104.8,13.2,13.6,0,0,0,0,1,0,4,0,0,3,0,1841
139149,200,1.0,2.3145086797260706,101341.2,16855.6,20467.4,12829.2,12036.6,105.2,15.0,15.2,1,1,1,1,0,0,10,2,1,1,0,1841
139150,100,0.0,1.759126984126984,97270.0,17309.4,23614.0,10304.4,9485.0,92.4,18.0,13.2,1,1,0,0,0,0,3,0,0,1,0,1820
139150,200,1.0,1.7091790562378797,169268.0,19270.6,22711.6,12928.0,11477.0,103.4,19.6,15.2,0,0,1,1,1,1,11,2,1,3,1,1820
139151,100,1.0,4.097835497835497,143050.2,18821.2,22619.6,13639.6,12391.0,135.4,18.2,16.4,1,1,1,1,1,1,11,3,1,4,1,2122
139151,200,0.0,3.265,121412.2,16934.6,23297.4,10969.6,10443.0,154.8,16.6,15.0,0,0,0,0,0,0,2,0,0,0,0,2122
139152,100,0.0,2.263333333333333,117751.8,25517.2,40483.8,12464.2,11839.0,122.8,12.0,15.4,1,1,0,1,1,0,4,0,2,2,0,2152
139152,200,1.0,5.625,120730.0,33966.8,32616.0,13626.8,12645.0,112.2,12.4,15.6,0,0,1,0,0,0,10,3,0,1,0,2152
139153,100,0.0,2.58968253968254,135739.6,22890.8,27776.4,13780.2,13337.6,143.2,29.8,16.0,1,1,1,0,0,0,7,1,0,3,0,2320
139153,200,1.0,1.953809523809524,170298.4,22114.6,30846.0,14941.4,11886.0,173.6,22.0,17.0,0,0,0,1,1,0,9,2,1,1,0,2320
139154,100,1.0,2.1111111111111107,104432.4,16765.6,17801.6,11097.2,8410.0,117.0,20.4,13.8,1,0,1,0,0,1,8,2,0,0,1,1694
139154,200,0.0,2.5083333333333333,77373.8,12976.4,21279.0,9014.8,8881.6,108.8,13.0,13.0,0,1,0,0,1,0,3,0,0,3,0,1694
139155,100,1.0,2.0682539682539685,214895.0,27290.4,36064.2,17872.6,16410.6,177.4,51.2,17.4,1,1,1,1,1,0,11,3,1,3,0,2607
139155,200,0.0,2.355137085137085,170220.0,27332.4,33057.0,16362.8,15301.0,153.6,20.6,17.6,0,0,0,0,0,0,5,1,1,2,0,2607
139156,100,1.0,3.130833333333334,230150.2,41729.2,35739.8,19612.0,16836.6,195.0,30.4,18.0,0,0,1,1,1,0,9,3,2,2,0,2933
139156,200,0.0,2.4890196078431366,192601.6,28827.6,50139.8,17409.0,17369.0,183.6,31.4,17.8,1,1,0,0,0,1,6,0,0,2,1,2933
139157,100,1.0,1.807936507936508,93082.4,16453.8,15163.8,11046.8,9300.0,90.4,20.6,13.2,1,1,1,0,1,0,10,3,0,2,0,1463
139157,200,0.0,0.9633333333333332,52529.2,9571.6,19901.6,7492.4,6880.0,72.0,11.2,12.6,0,0,0,0,0,0,0,0,0,0,0,1463
139158,100,1.0,3.0897101449275364,184510.2,33224.8,37505.6,18789.8,17721.0,183.8,32.2,18.0,1,1,1,0,0,0,8,1,1,1,0,2781
139158,200,0.0,3.765424836601308,193694.0,30916.8,39999.2,17891.6,18096.0,177.8,30.6,17.8,0,0,0,1,1,0,7,0,1,4,0,2781
139159,100,1.0,3.1138583638583635,114391.2,16406.0,22810.4,12412.8,11228.6,123.2,24.0,15.0,0,1,1,1,1,0,8,1,1,2,0,1825
139159,200,0.0,1.3452380952380951,90210.8,16100.8,20825.8,10117.8,9847.0,114.0,13.8,13.6,1,0,0,0,0,0,3,0,0,1,0,1825
139160,100,1.0,1.9898013750954928,113499.0,22461.8,21990.6,13316.8,12156.0,115.0,21.6,15.8,1,1,1,0,0,0,9,2,0,1,0,1951
139160,200,0.0,1.7138095238095241,92864.4,16079.4,28786.2,10941.4,10496.6,102.2,22.4,14.6,0,0,0,1,1,0,1,0,1,1,0,1951
139161,100,1.0,5.424444444444443,146738.6,22844.8,24977.0,14707.2,12810.0,159.2,22.0,16.6,1,1,1,1,0,1,9,2,1,2,1,2198
139161,200,0.0,1.72,132860.4,17553.0,29069.0,12173.8,11251.6,142.4,28.4,15.2,0,0,0,0,1,0,4,0,0,2,0,2198
139162,100,0.0,1.44,77684.2,10599.6,19016.6,8164.2,7491.6,95.8,17.8,12.2,1,0,0,0,0,0,2,0,0,0,0,1679
139162,200,1.0,1.5507142857142855,108208.6,14123.0,16163.4,10753.2,9675.2,119.0,24.2,14.0,0,1,1,0,1,0,9,2,0,2,0,1679
139163,100,1.0,4.892857142857143,146679.6,28113.6,30056.4,13794.2,12601.0,143.6,21.8,16.2,0,0,1,0,1,0,9,1,0,4,0,2107
139163,200,0.0,2.614664224664225,132212.6,23573.8,34579.4,14056.4,13629.0,122.0,26.0,16.2,1,1,0,1,0,1,5,1,1,0,1,2107
139164,100,1.0,6.739999999999998,192442.8,22904.2,30495.6,14701.2,13580.0,161.0,18.6,17.0,0,0,1,0,0,0,7,2,1,0,0,2448
139164,200,0.0,3.45,202631.8,25130.0,32506.2,15340.0,15466.6,174.8,41.0,16.6,1,1,0,1,1,0,8,1,1,4,0,2448
139165,100,0.0,3.4371428571428573,90411.6,20096.6,24473.6,9599.0,9213.0,105.6,12.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1865
139165,200,1.0,3.1224880382775124,142141.0,20858.6,28448.0,13139.0,11640.0,121.6,34.6,15.0,1,1,1,0,1,0,10,2,0,3,0,1865
139166,100,0.0,1.6822222222222225,69530.4,10507.8,16650.4,7980.6,7406.6,88.6,16.2,12.2,0,0,0,0,0,0,1,0,0,0,0,1556
139166,200,1.0,2.5975024975024974,102622.0,12768.8,17835.0,11216.0,9415.0,105.4,17.0,14.2,1,1,1,1,1,1,10,2,1,3,1,1556
139167,100,0.0,0.0,2745.2,287.8,680.6,810.6,400.0,3.8,1.4,2.4,0,0,0,0,0,0,0,0,0,0,0,198
139167,200,1.0,1.0,3216.0,304.2,600.6,868.8,500.0,6.8,1.2,2.6,0,0,0,0,0,0,0,0,0,0,0,198
139168,100,1.0,1.5098357524828114,211312.8,36195.6,39988.2,17597.4,16361.6,175.2,19.0,17.8,0,1,1,0,1,0,10,3,0,4,0,2650
139168,200,0.0,2.490277777777778,187002.8,32947.4,44294.6,16182.2,15911.0,162.6,28.4,17.6,1,0,0,0,0,0,5,1,0,0,0,2650
139169,100,0.0,1.8,63344.8,10223.8,17367.4,7862.8,7256.0,91.2,10.8,11.4,0,0,0,0,0,0,3,0,0,0,0,1518
139169,200,1.0,2.1333333333333333,88693.2,13813.4,14838.4,10392.6,9346.0,92.6,14.8,12.8,1,1,1,0,1,0,9,2,0,3,0,1518
139170,100,0.0,2.5880952380952382,81038.4,12694.4,21757.0,9448.0,8629.0,100.8,18.0,13.2,0,0,0,0,0,0,3,0,0,0,0,1755
139170,200,1.0,1.7030303030303031,129304.0,16888.0,22206.0,12031.6,10002.0,123.8,32.4,15.0,1,1,1,1,1,1,10,2,1,3,1,1755
139171,100,1.0,1.5080701754385963,103720.8,17331.0,18188.8,12222.0,9774.0,91.6,21.6,14.4,0,1,1,1,1,1,11,3,1,2,1,1551
139171,200,0.0,1.0433333333333332,72513.6,12156.2,21112.4,8277.2,7986.6,88.8,19.2,12.0,1,0,0,0,0,0,0,0,0,0,0,1551
139172,100,1.0,1.815018315018315,124382.0,20353.0,24195.2,13052.4,11496.6,124.6,22.6,16.0,0,0,1,1,0,0,9,1,1,1,0,1881
139172,200,0.0,1.4817460317460318,112556.2,15832.4,26428.8,10742.2,10344.0,125.4,23.4,14.4,1,1,0,0,1,0,3,0,0,2,0,1881
139173,100,1.0,2.523333333333333,134606.0,21487.0,24680.6,13738.6,12769.0,124.4,32.2,16.0,0,0,0,1,0,0,9,2,1,1,0,2116
139173,200,0.0,1.539047619047619,118623.4,18821.6,26010.4,12888.4,11814.0,135.4,16.4,15.6,1,1,1,0,1,0,5,1,0,3,0,2116
139174,100,0.0,2.8126623376623376,149098.4,23781.0,32316.2,14219.6,13437.0,138.8,32.8,16.8,0,1,1,0,0,0,5,1,0,2,0,2457
139174,200,1.0,1.9316666666666664,171214.2,25896.2,31634.4,16219.6,13886.0,157.8,21.0,17.6,1,0,0,1,1,0,9,2,1,3,0,2457
139175,100,1.0,1.5655555555555556,66775.2,9403.0,11957.0,8079.4,6505.0,81.4,16.6,11.6,1,1,0,0,1,1,5,0,0,1,1,1217
139175,200,0.0,0.5833333333333333,56863.2,6956.2,12165.6,6236.8,5809.0,83.4,8.6,10.0,0,0,0,0,0,0,2,0,0,0,0,1217
139176,100,1.0,2.332568411980177,213305.6,33908.2,48169.0,18551.8,16636.0,186.0,35.0,18.0,0,0,0,1,0,0,9,1,2,3,0,2806
139176,200,0.0,2.083333333333333,225219.0,37339.6,41180.4,17215.2,15643.2,180.2,29.8,17.6,1,1,1,0,1,0,6,1,0,1,0,2806
139177,100,0.0,1.375,73293.0,9924.4,20561.0,8495.0,8135.0,106.8,13.2,12.8,0,0,0,0,0,0,1,0,0,0,0,1636
139177,200,1.0,1.1976190476190476,121564.8,17422.0,16143.6,11951.4,10097.0,124.0,24.6,14.8,1,1,1,1,1,0,10,1,1,3,0,1636
139178,100,0.0,2.153679653679654,125628.6,18233.2,28885.8,11722.2,10955.0,141.4,11.0,15.6,0,0,0,1,0,0,2,0,1,1,0,1930
139178,200,1.0,2.1408369408369405,127561.6,22198.6,25588.0,13352.2,12231.6,119.4,24.8,15.2,1,1,1,0,1,0,11,5,0,2,0,1930
139179,100,0.0,2.7067460317460315,139097.2,25534.4,35850.4,13283.0,11719.0,113.6,21.8,16.4,0,0,1,0,0,1,5,2,0,1,1,2140
139179,200,1.0,2.158263752071801,169539.4,26294.6,33858.0,16167.0,14925.0,157.0,30.6,17.4,1,1,0,1,1,0,11,3,1,3,0,2140
139180,100,0.0,2.03,53831.2,6461.2,11496.0,5994.6,5229.4,77.6,16.4,10.0,1,0,0,0,1,0,0,0,0,1,0,1302
139180,200,1.0,1.4,65274.2,8570.4,10294.2,8063.8,7058.6,81.6,10.4,11.4,0,1,0,0,0,1,6,0,0,1,1,1302
139181,100,0.0,1.44,31870.8,5633.6,11148.4,4959.6,5093.4,45.4,9.6,8.6,0,0,0,0,0,0,0,0,0,0,0,1066
139181,200,1.0,2.77968253968254,48039.8,8978.2,10559.0,7829.8,5762.0,65.6,5.8,10.4,1,1,1,0,1,0,8,1,0,1,0,1066
139182,100,0.0,1.4166666666666667,73618.6,11793.8,21272.0,8711.8,8455.0,89.8,17.8,12.4,1,1,0,0,1,0,2,0,0,1,0,1573
139182,200,1.0,2.59525641025641,100279.2,17098.0,17047.6,11048.2,9347.0,109.4,23.4,14.2,0,0,1,1,0,0,9,1,1,1,0,1573
